v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
  1194.000000                     0.000305          0.036282
  1195.000000                     0.000311          0.037060
  1196.000000                     0.000319          0.037937
  1197.000000                     0.000327          0.038917
  1198.000000                     0.000336          0.040002
  1199.000000                     0.000346          0.041199
  1200.000000                     0.000357          0.042514
  1201.000000                     0.000369          0.043953
  1202.000000                     0.000382          0.045525
  1203.000000                     0.000397          0.047240
  1204.000000                     0.000412          0.049110
  1205.000000                     0.000430          0.051146
  1206.000000                     0.000448          0.053365
  1207.000000                     0.000469          0.055783
  1208.000000                     0.000491          0.058419
  1209.000000                     0.000515          0.061295
  1210.000000                     0.000541          0.064436
  1211.000000                     0.000570          0.067872
  1212.000000                     0.000602          0.071636
  1213.000000                     0.000636          0.075766
  1214.000000                     0.000675          0.080306
  1215.000000                     0.000717          0.085307
  1216.000000                     0.000763          0.090828
  1217.000000                     0.000814          0.096937
  1218.000000                     0.000871          0.103716
  1219.000000                     0.000935          0.111258
  1220.000000                     0.001005          0.119674
  1221.000000                     0.001084          0.129092
  1222.000000                     0.001173          0.139666
  1223.000000                     0.001273          0.151577
  1224.000000                     0.001386          0.165040
  1225.000000                     0.001515          0.180311
  1226.000000                     0.001661          0.197692
  1227.000000                     0.001827          0.217542
  1228.000000                     0.002018          0.240285
  1229.000000                     0.002238          0.266419
  1230.000000                     0.002491          0.296521
  1231.000000                     0.002782          0.331243
  1232.000000                     0.003119          0.371302
  1233.000000                     0.003506          0.417434
  1234.000000                     0.003950          0.470315
  1235.000000                     0.004455          0.530399
  1236.000000                     0.005020          0.597669
